drug_id,dci,position
2377,Irbésartan,1
2378,Irbésartan,1
2379,Irbesartan,1
2380,Géfitinib,1
2381,Irinotecan,1
2382,Irinotecan,1
2383,Irinotecan,1
2384,Irinotecan,1
2385,Irinotecan,1
2386,Irinotecan,1
2387,Irinotecan,1
2388,Irinotecan,1
2389,Irinotecan,1
2390,Irinotecan,1
2391,Drospirenone,1
2391,Ethinylestradiol,2
2392,Irbésartan,1
2393,Irbésartan,1
2394,Irbésartan,1
2395,Irbésartan,1
2396,Irbésartan,1
2397,Irbesartan,1
2397,Hydrchlorothiazide,2
2398,Irbesartan,1
2398,Hydrchlorothiazide,2
2399,Irbesartan,1
2399,Hydrchlorothiazide,2
2400,Irbesartan,1
2400,Hydrchlorothiazide,2
2401,Irbesartan,1
2401,Hydrchlorothiazide,2
2402,Périndopril,1
2403,Périndopril,1
2404,Irbesartan l Amlodipine,1
2405,Irbesartan l Amlodipine,1
2406,Irbesartan l Amlodipine,1
2407,Irbesartan l Amlodipine,1
2408,Irbesartan l Amlodipine,1
2409,Irbesartan l Amlodipine,1
2410,Irbesartan l Amlodipine,1
2411,Irbesartan l Amlodipine,1
2412,Irbesartan,1
2413,Irbesartan,1
2414,Irbesartan,1
2415,Irbesartan,1
2416,Irbesartan,1
2417,Irbesartan,1
2418,Tadalafil,1
2419,Tadalafil,1
2420,Tadalafil,1
2421,Tadalafil,1
2422,ACTIFS NATURELS,1
2424,Isoflurane,1
2425,Prednisolone,1
2426,Prednisolone,1
2427,Prednisolone,1
2428,Prednisolone,1
2429,Prednisone,1
2430,Prednisone,1
2431,Célécoxib,1
2432,Célécoxib,1
2433,Célécoxib,1
2434,Vitamines,1
2434,ménéraux,2
2434,oligo-éléments,3
2434,Anti-oxydants,4
2435,Rispéridone,1
2436,Rispéridone,1
2437,Rispéridone,1
2438,Rispéridone,1
2439,Rispéridone,1
2440,Rispéridone,1
2441,Doxycycline,1
2442,Doxycycline,1
2443,B03AA,1
2444,Ivabradine,1
2445,Ivabradine,1
2446,Ivabradine,1
2447,Ivabradine,1
2448,Ivermectine,1
2449,Tramadol,1
2449,Paracétamol,2
2450,Escitalopram,1
2451,Escitalopram,1
2452,Escitalopram,1
2453,Escitalopram,1
2454,Oméprazole,1
2455,Oméprazole,1
2456,Oméprazole,1
2457,Oméprazole,1
2458,Oméprazole,1
2459,Oméprazole,1
2460,Immunoglobuline humaine normale (IgG),1
2461,Immunoglobuline humaine normale (IgG),1
2462,Immunoglobuline humaine normale (IgG),1
2463,Ruxolitinib,1
2464,Ruxolitinib,1
2465,Ruxolitinib,1
2466,Sitagliptine,1
2466,Metformine,2
2467,Sitagliptine,1
2467,Metformine,2
2468,Sitagliptine,1
2469,Sitagliptine,1
2470,Empagliflozine,1
2471,Empagliflozine,1
2472,Drospirénone,1
2472,Ethinylestradiol,2
2473,Metformine,1
2473,linagliptine,2
2474,Metformine,1
2474,linagliptine,2
2475,Cabazitaxel,1
2476,Josamycine,1
2477,Josamycine,1
2478,Josamycine,1
2479,Josamycine,1
2480,Josamycine,1
2481,Sunitinib,1
2482,Sunitinib,1
2483,Sunitinib,1
2485,Ginseng,1
2485,Taurine,2
2486,ACTIFS NATURELS,1
2487,Vitamines,1
2487,Minéraux,2
2488,Vitamines,1
2488,Minéraux,2
2489,Oméprazole,1
2490,Oméprazole,1
2491,Oméprazole,1
2492,Potassium,1
2493,ACTIFS NATURELS,1
2494,Glycérol,1
2494,Extraits de plantes,2
2495,Glycérol et extraits de plantes,1
2496,Glycérol et extraits de plantes,1
2497,Sildénafil,1
2498,Sildénafil,1
2499,Sildénafil,1
2500,Acétylsalicylate de Lysine,1
2501,Acétylsalicylate de Lysine,1
2502,Acétylsalicylate de Lysine,1
2503,Ethinylestradiol,1
2503,Drospirénone,2
2504,Drospirénone,1
2504,Ethinylestradiol,2
2505,Polystyrène sulfonate de sodium,1
2506,Céfalotine,1
2507,Céfazoline,1
2508,Silicone,1
2509,Silicone,1
2510,Silicone,1
2511,Lévétiracétam,1
2512,Levetiracétam,1
2513,Levetiracetam,1
2514,Levetiracetam,1
2515,Levetiracetam,1
2516,Levetiracetam,1
2517,Levetiracetam,1
2518,Betaxolol,1
2519,Quétiapine,1
2520,Quétiapine,1
2521,Ketoconazole,1
2522,Ketoconazole,1
2523,Kétoprofène,1
2524,Kétoprofène,1
2525,Kétoprofène,1
2526,Kétoprofène,1
2527,Kétoprofène,1
2528,Kétoprofène,1
2529,Kétoprofène,1
2530,Kétoprofène,1
2531,Formulation à base de plante,1
2532,Ribociclib,1
2533,Paracétamol,1
2533,Codéine,2
2534,Facteur VIII de coagulation humain,1
2535,Facteur VIII de coagulation humain,1
2536,Facteur VIII de coagulation humain,1
2537,Soja bio-fermenté par Lactobacillus delbrueckii,1
2538,Soja bio-fermenté par Lactobacillus delbrueckii 500MG,1
2539,Octocog Alpha ( FVIII RECOMBINANT ) 1000 UI,1
2540,Phytoménadione (Vitamine K1),1
2541,Phytoménadione,1
2542,Prednisolone,1
2543,Prednisolone,1
2544,Octocog alfa,1
2545,Octocog alfa,1
2546,Octocog alfa,1
2547,Carfilzomib,1
2548,Quétiapine,1
2549,Quétiapine,1
2550,Quétiapine,1
2551,Quétiapine,1
2552,Quétiapine,1
2553,Bilastine,1
2554,Bilastine,1
2555,Bilastine,1
2556,Carbomère 980,1
2557,Carbomère 974 P,1
2558,Carbomère 974 P,1
2559,Lactulose,1
2560,Lactulose,1
2561,Lamotrigine,1
2562,Lamotrigine,1
2563,Lamotrigine,1
2564,Lamivudine,1
2565,Lamivudine,1
2566,Lansoprazole,1
2567,Lansoprazole,1
2568,Lansoprazole,1
2569,Insuline glargine,1
2570,Insuline glargine,1
2571,Lansoprazole,1
2572,Lansoprazole,1
2573,Lansoprazole,1
2574,Lansoprazole,1
2575,Chlorpromazine,1
2576,Chlorpromazine,1
2577,Chlorpromazine,1
2578,Chlorure de sodium,1
2579,Vitamine C,1
2579,Vitamine D,2
2579,Zinc,3
2580,Amitriptyline,1
2581,Amitriptyline,1
2582,Amitriptyline,1
2583,Furosemide,1
2584,Furosemide,1
2585,Latanoprost,1
2586,Latanoprost,1
2586,Timolol,2
2587,Latanoprost,1
2588,Latanoprost,1
2588,Timolol,2
2589,Atorvastatine,1
2590,Atorvastatine,1
2591,Atorvastatine,1
2592,Betahistine,1
2593,Lévofloxacine,1
2594,Lévofloxacine,1
2595,Lévofloxacine,1
2596,Levofloxacine,1
2597,Létrozole,1
2598,Fer,1
2598,Vitamine C,2
2599,Magnésium,1
2600,Complexe multivitaminé,1
2601,Lenalidomide,1
2602,Lenalidomide,1
2603,Lenalidomide,1
2604,Lenalidomide,1
2605,Lenvatinib,1
2606,Lenvatinib,1
2607,Clozapine,1
2608,Clozapine,1
2609,Letrozole,1
2610,Letrozole,1
2611,Letrozole,1
2612,Amoxicilline,1
2612,Acide clavulanique,2
2613,Amoxicilline,1
2613,Acide clavulanique,2
2614,Amoxicilline,1
2614,Acide clavulanique,2
2615,Amoxicilline Acide clavulanique,1
2616,Amoxicilline,1
2616,Acide clavulanique,2
2617,Amoxicilline,1
2617,Acide clavulanique,2
2618,Amoxicilline,1
2618,Acide clavulanique,2
2619,Amoxicilline,1
2619,Acide clavulanique,2
2620,Amoxicilline,1
2620,Acide clavulanique,2
2621,Amoxicilline,1
2621,Acide clavulanique,2
2622,Lévofloxacine,1
2623,Insuline détémir,1
2624,Saccharomyces Boulardii 250 MG standardisé à 20 milliards de cellules vivantes,1
2625,Lévonorgestrel,1
2626,Lévofloxacine,1
2627,Lévomépromazine,1
2628,Lévomépromazine,1
2629,Lévocabastine,1
2630,Levothyroxine,1
2631,Levothyroxine,1
2632,Levothyroxine,1
2634,Maca,1
2634,Ginseng,2
2634,Guarana,3
2635,Chlordiazépoxide,1
2635,Clidinium,2
2636,Lidocaïne,1
2636,Adrénaline,2
2637,Lidocaïne,1
2638,Lidocaïne,1
2639,Lidocaïne,1
2640,Lidocaine,1
2640,Naphazoline,2
2641,Lidocaïne,1
2642,acide folique,1
2643,Terbinafine,1
2644,Terbinafine,1
2645,Amikacine,1
2646,Amikacine,1
2647,Baclofène,1
2648,Héparine sodique,1
2649,Fénofibrate,1
2650,Fénofibrate,1
2651,Doxorubicine liposomale,1
2652,Fer,1
2653,Rosuvastatine,1
2653,Ézétimibe,2
2654,Rosuvastatine,1
2654,Ézétimibe,2
2655,Carbomère 980,1
2656,Atorvastatine,1
2657,Atorvastatine,1
2658,Atorvastatine,1
2659,Prégabaline,1
2660,Prégabaline,1
2661,Prégabaline,1
2662,Prégabaline,1
2663,Prégabaline,1
2664,Lisinopril,1
2664,Amlodipine,2
2665,Lisinopril,1
2665,Amlodipine,2
2666,Cladribine,1
2667,Cladribine,1
2668,ACTIFS NATURELS,1
2669,Désonide,1
2670,Désonide,1
2671,Amorolfine,1
2672,Amlodipine,1
2673,Amlodipine,1
2674,Bisoprolol,1
2674,Hydrochlorothiazide,2
2675,Bisoprolol,1
2675,Hydrochlorothiazide,2
2676,Bisoprolol,1
2676,Hydrochlorothiazide,2
2677,Lansoprazole,1
2678,Lansoprazole,1
2679,Lansoprazole,1
2680,Lansoprazole,1
2681,Lansoprazole,1
2682,Lansoprazole,1
2683,Doxycycline,1
2684,Doxycycline,1
2685,Trifluridine,1
2685,Tipiracil (6.14 mg),2
2686,Trifluridine,1
2686,Tipiracil (6.14 mg),2
2687,Trifluridine,1
2687,Tipiracil,2
2688,Trifluridine,1
2688,Tipiracil,2
2689,Lopéramide,1
2690,Lorlatinib,1
2691,Lorlatinib,1
2692,Amlodipine,1
2693,Amlodipine,1
2694,Desloratadine,1
2695,Desloratadine,1
2696,Desloratadine,1
2697,Desloratadine,1
2698,Loratadine,1
2699,Desloratadine,1
2700,Desloratadine,1
2701,Desloratadine,1
2702,Losartan,1
2702,Hydrochlorothiazide,2
2703,Losartan,1
2703,Hydrochlorothiazide,2
2704,Losartan Hydrochlorothiazide,1
2705,Losartan,1
2705,Hydrochlorothiazide,2
2706,Losartan,1
2706,Hydrochlorothiazide,2
2707,Losartan,1
2708,Losartan,1
2709,Losartan,1
2710,Escitalopram,1
2711,Escitalopram,1
2712,Loteprendol etabonate,1
2713,Amlodipine,1
2713,Valsartan,2
2714,Amlodipine,1
2714,Valsartan,2
2715,Amlodipine,1
2715,Valsartan,2
2716,Amlodipine,1
2716,Valsartan,2
2717,Levofloxacine,1
2718,Levofloxacine,1
2719,Enoxaparine sodique,1
2720,Enoxaparine sodique,1
2721,Enoxaparine sodique,1
2722,Enoxaparine sodique,1
2723,Enoxaparine sodique,1
2724,Enoxaparine sodique,1
2725,Amlodipine,1
2726,Nicardipine,1
2727,Nicardipine,1
2728,Nicardipine,1
2729,Olanzapine,1
2730,Olanzapine,1
2731,Olanzapine,1
2732,Olanzapine,1
2733,Olanzapine,1
2734,Ranibizumab,1
2735,Maprotiline,1
2736,Maprotiline,1
2737,Bimatoprost,1
2738,Bimatoprost,1
2739,Sertraline,1
2740,Sertraline,1
2741,Sertraline,1
2742,Sertraline,1
2743,Nomégestrol,1
2744,"Association de 16 plantes, Vitamines et minéraux",1
2745,Prégabaline,1
2746,Prégabaline,1
2747,Prégabaline,1
2748,Prégabaline,1
2749,Prazépam,1
2750,Prazépam,1
2751,Lysozyme,1
2751,Pyridoxine,2
2752,Allopurinol,1
2753,Allopurinol,1
2754,Saccharomyces boulardii,1
2756,Rituximab,1
2757,Rituximab,1
2758,Rituximab,1
2759,Azithromycine,1
2760,Azithromycine,1
2761,Azithromycine,1
2762,Azithromycine,1
2763,Azithromycine,1
2764,Azithromycine,1
2765,Azithromycine,1
2766,Extrait titré de centella asiatica,1
2767,Extrait titré de centella asiatica,1
2768,Extrait titré de centella asiatica,1
2769,Lévodopa,1
2769,Benzérazide,2
2770,Magnésium,1
2771,Magnésium,1
2772,Magnésium,1
2773,Magnésium marin,1
2773,vitamine B6,2
2773,taurine,3
2774,Magnésium 375 MG,1
2774,Vitamine B6 2 MG,2
2775,Magnésium,1
2775,Pyridoxine,2
2776,Magnésium,1
2777,Magnésium,1
2778,Magnésium,1
2779,Magnésium,1
2779,Vitamine B6,2
2780,Magnésium,1
2781,Magnésium,1
2782,Magnésium,1
2783,Magnésium,1
2784,Magnésium,1
2784,Pyridoxine,2
2785,Magnésium,1
2786,Magésium,1
2787,Magnésium,1
2787,Pyridoxine,2
2788,Magnésium marin,1
2788,vitamine B6,2
2789,Magnésium marin,1
2789,vitamine B6,2
2790,Magnésium,1
2791,MAGNESIUM,1
2791,PYRIDOXINE,2
2792,Magnésium (300MG),1
2792,Vitamine B6,2
2792,Vitamine B2,3
2793,Pidolate de magnésium,1
2793,Sulfate de magnésium,2
2793,Citrate de magnésium,3
2794,Pidolate de magnésium,1
2794,Sulfate de magnésium,2
2794,Citrate de magnésium,3
2795,Pidolate de magnésium,1
2795,Sulfate de magnésium,2
2795,Citrate de magnésium,3
2796,Atovaquone,1
2796,Proguanil,2
2797,Complexe d'hydroxyde de fer polymaltose,1
2798,Fer,1
2799,Fer,1
2799,acide folique,2
2801,Magnésium,1
2801,Vitamine B6,2
2801,Vitamine B2,3
2802,Magnésium,1
2802,Pyridoxine,2
2804,Mannitol,1
2805,Mannitol,1
2806,Olanzapine,1
2807,Olanzapine,1
2808,Olanzapine,1
2809,Gingembre qualité gingerin 250 MG,1
2810,Vitamines,1
2810,Minéraux,2
2811,Cladribine,1
2812,Vitamines,1
2812,minéraux,2
2813,Fer,1
2814,Fer,1
2814,vitamine C,2
2814,acide folique,3
2814,magnésium,4
2814,calcium,5
2815,Amoxicilline,1
2815,Acide clavulanique,2
2816,Amoxicilline,1
2816,Acide clavulanique,2
2817,Amoxicilline,1
2817,Acide clavulanique,2
2818,Amoxicilline,1
2818,Acide clavulanique,2
2819,Amoxicilline,1
2819,Acide clavulanique,2
2820,Amoxicilline,1
2820,Acide clavulanique,2
2821,Amoxicilline,1
2821,Acide clavulanique,2
2822,Amoxicilline,1
2822,Acide clavulanique,2
2823,Amoxicilline,1
2823,Acide clavulanique,2
2824,Déxaméthasone,1
2824,Néomycine,2
2824,Polymyxine B,3
2825,Déxaméthasone,1
2825,Néomycine,2
2825,Polymyxine B,3
2826,Alpha amylase,1
2827,Magnésium,1
2828,11 vitamines et 9 minéraux,1
2829,Extrait aqueux de racine de gingembre,1
2829,Extrait de ginseng,2
2829,Gelée royale décongelée,3
2829,Extrait de guarana,4
2830,Maté,1
2830,Guarana,2
2830,Ginseng,3
2830,Vitamines du groupe B,4
2830,vitamine C,5
2831,Azithromycine,1
2832,Azithromycine,1
2833,Azithromycine,1
2834,Azithromycine,1
2835,Azithromycine,1
2836,Mebeverine,1
2837,Bétasitostérol,1
2838,Amlodipine,1
2839,Amlodipine,1
2840,Amlodipine,1
2841,Amlodipine,1
2842,Carbocistéine,1
2843,Carbocistéine,1
2844,Diosmine,1
2845,Olanzapine,1
2846,Olanzapine,1
2847,Olanzapine,1
2848,Olanzapine,1
2849,Olanzapine,1
2850,Olanzapine,1
2851,Methylprednisolone,1
2852,Methylprednisolone,1
2853,Losartan,1
2854,Losartan,1
2855,Meloxicam,1
2856,Meloxicam,1
2857,Meloxicam,1
2858,Meloxicam,1
2859,Ciprofloxacine,1
2860,Ciprofloxacine,1
2861,Ciprofloxacine,1
2862,Phloroglucinol,1
2862,Triméthylphloroglucinol,2
2863,Phloroglucinol,1
2863,Triméthylphloroglucinol,2
2864,Phloroglucinol,1
2864,Triméthylphloroglucinol,2
2865,Phloroglucinol,1
2866,Phloroglucinol,1
2867,"Oxyde de magnésium marin, vitamine B6, maltodextrine, anti- agglomérant : stéarate de magnésium, gélule (d’origine bovine).",1
2868,Cefditoren,1
2869,Dobutamine,1
2870,Binimetinib,1
2871,Méthoxsalene,1
2872,Mélatonine,1
2873,Lactulose,1
2873,paraffine liquide,2
2873,vaseline,3
2874,Lactulose (fructose + galactose),1
2874,Vaseline,2
2874,Paraffine liquide,3
2875,Meloxicam,1
2876,Meloxicam,1
2877,Magnésium marin,1
2877,Vitamine B6,2
2877,Mélisse,3
2878,Méloxicam,1
2879,Méloxicam,1
2880,Meloxicam,1
2881,Méloxicam,1
2882,Meloxicam,1
2883,Méloxicam,1
2884,Mémantine,1
2885,Mémantine,1
2886,Mémantine,1
2887,Mémantine,1
2888,Mémantine,1
2889,Ginkgo,1
2889,Bacopa,2
2889,Vitamine E,3
2889,Vitamine B6,4
2889,Vitamine B9,5
2890,"Vaccin polysaccharidique contre les méningocoques ( sérogroupe A, C, Y, W-135 ) conjugé à l'anatoxine diphtérique",1
2892,Menotropine,1
2893,"Vaccin méningococcique conjugué des groupes A, C, W et Y",1
2894,Désogestrel,1
2894,Ethinylestradiol,2
2895,Vancomycine,1
2896,Pyridostigmine,1
2897,Tenecteplase,1
2898,Mométasone,1
2899,5-MTHF,1
2899,Iode,2
2899,Vitamine B12,3
2900,Alverine,1
2900,Siméthicone,2
2901,Méthotrexate,1
2902,Méthotrexate,1
2903,Methylprednisolone,1
2904,Methylprednisolone,1
2905,Methylprednisolone,1
2906,Methylprednisolone,1
2907,Dienogest,1
2908,Métronidazole,1
2909,Métronidazole,1
2910,Métronidazole,1
2911,Métronidazole,1
2912,Métronidazole,1
2913,Métronidazole,1
2914,Ciprofloxacine,1
2915,Ciprofloxacine,1
2916,Ciprofloxacine,1
2917,Ciprofloxacine,1
2918,Ciprofloxacine,1
2919,Esoméprazole,1
2920,Esoméprazole,1
2921,Esoméprazole,1
2922,Esoméprazole,1
2923,Esoméprazole,1
2924,Esoméprazole,1
2925,Magnésium,1
2925,vitamine B6,2
2926,Magnésium,1
2927,Magnésium marin,1
2927,vitamine B6,2
2927,vitamine B12,3
2928,Amlodipine,1
2929,Amlodipine,1
2930,Telmisartan,1
2931,Telmisartan,1
2932,Telmisartan,1
2932,Hydrochlorothiazide,2
2933,Désogestrel,1
2933,Ethinylestradiol,2
2934,Lévonorgestrel,1
2934,Ethinylestradiol,2
2935,Valproate de sodium,1
2936,Valproate de sodium,1
2937,Acide Valproique et Valproate de sodium,1
2938,Acide Valproique,1
2938,Valproate de sodium,2
2939,Levonorgestrel,1
2940,Gliclazide,1
2941,Gliclazide,1
2942,Vitamine E,1
2943,Midazolam,1
2944,Midazolam,1
2945,Midazolam,1
2946,Midazolam,1
2947,Midazolam,1
2948,Naratriptan,1
2949,Naratriptan,1
2950,Paracetamol,1
2950,Codeine,2
2950,Cafeine,3
2951,Rizatriptan,1
2952,Rizatriptan,1
2953,Miconazole,1
2954,Desmopressine,1
2955,Miocamycine,1
2956,Erlotinib,1
2957,Lévonorgestrel,1
2958,Ramipril,1
2959,Ramipril,1
2960,Ramipril,1
2961,Ramipril,1
2962,DORZOLAMIDE,1
2962,TIMOLOL,2
2963,Insuline Humaine Biogénétique,1
2964,Insuline Humaine Biogénétique,1
2965,Méloxicam,1
2966,Méloxicam,1
2967,Méloxicam,1
2968,Méloxicam,1
2969,Nimodipine,1
2970,Nimodipine,1
2971,Nimodipine,1
2972,Acide tiaprofénique,1
2973,Acide tiaprofénique,1
2974,Acide tiaprofénique,1
2975,Acide tiaprofénique,1
2976,Acide tiaprofénique,1
2977,Diltiazem,1
2978,Diltiazem,1
2979,Isosorbide,1
2980,Isosorbide,1
2981,Isosorbide,1
2982,Latanoprost,1
2983,Clarithromycine,1
2984,Clarithromycine,1
2985,Morphine,1
2986,Morphine,1
2987,Morphine,1
2988,Morphine,1
2989,Morphine,1
2990,Dompéridone,1
2991,Dompéridone,1
2992,Montelukast,1
2993,Molnupiravir,1
2994,Collagène non dénaturé de type II UC-II,1
2994,Manganèse,2
2994,Cuivre,3
2994,Vitamine D Earthlight,4
2994,Vitamine C,5
2995,Omeprazole,1
2996,Oméprazole,1
2997,Omeprazole,1
2998,Carbocistéine,1
2999,Carbocistéine,1
3000,Carbocistéine,1
3001,CHLORURE DE SODIUM,1
3001,CARBONATE D'HYDROXYDE DE SODIUM,2
3001,CHLORURE DE CALCIUM DIHYDRATE,3
3001,CHLORURE DE MAGNESIUM HEXAHYDRATE,4
3001,GLUCOSE MONOHYDRATE,5
3002,CHLORURE DE SODIUM,1
3002,CARBONATE D'HYDROXYDE DE SODIUM,2
3002,CHLORURE DE CALCIUM DIHYDRATE,3
3002,CHLORURE DE MAGNESIUM HEXAHYDRATE,4
3002,GLUCOSE MONOHYDRATE,5
3004,Rocuronium,1
3005,Phloroglucinol,1
3006,Phloroglucinol,1
3007,Phloroglucinol,1
3008,Oxetacaïne,1
3008,Magnésium oxyde,2
3008,Aluminium oxyde,3
3009,Carbocisteine,1
3010,Ambroxol,1
3011,Ambroxol,1
3012,Tramadol,1
3012,paracétamol,2
3013,Tramadol,1
3013,paracétamol,2
3014,Bortézomib,1
3015,Econazole,1
3016,Econazole,1
3017,Econazole,1
3018,Fluconazole,1
3019,Fluconazole,1
3020,Fluconazole,1
3021,Clotrimazole,1
3022,Mycophénolate mofétil,1
3023,Mycophénolate mofétil,1
3024,Bifonazole,1
3025,Ciclopirox Olamine,1
3026,Ciclopirox Olamine,1
3027,Ciclopirox Olamine,1
3028,Tolpérisone,1
3029,Tropicamide,1
3030,MYCOPHENOLATE (SODIUM),1
3031,MYCOPHENOLATE (SODIUM),1
3032,Sofosbuvir,1
3032,Velpatasvir,2
3033,Sulconazole,1
3034,Sulconazole,1
3035,Fluconazole,1
3036,Fluconazole,1
3037,Fluconazole,1
3039,Paracétamol,1
3039,Thiocolchicoside,2
3040,Alglucosidase alfa,1
3041,Thalidomide,1
3042,Thalidomide,1
3043,Ambénonium,1
3044,Eau de mer,1
3045,Miconazole,1
3046,"Stress – Fatigue – Sommeil – Confort Musculaire Mégasium combine 4 Formes de magnésium : Liposomal, Bisglycinate, Malate et Oxyde, pour une très haute assimilation.",1
3047,Acide N-Acetyl,1
3047,Aspartyl Glutamique Sodique,2
3048,Nébivolol,1
3049,Fénoprofène,1
3050,Fénoprofène,1
3051,Naloxone,1
3054,Fluorouracil,1
3055,Fluorouracil,1
3056,Fluorouracil,1
3057,Naproxène,1
3058,Paracétamol,1
3058,Acide ascorbique,2
3058,Phényléphrine,3
3058,Phéniramine,4
3059,Triamcinolone,1
3060,Mometasone,1
3061,Mometasone,1
3062,15 nutriments essentiels dont 300 MG de DHA,1
3063,Trinitrine,1
3064,Indapamide,1
3064,Amlodipine,2
3065,Indapamide,1
3065,Amlodipine,2
3066,Désloratadine,1
3067,Désloratadine,1
3068,Désloratadine,1
3069,Dompéridone,1
3070,Dompéridone,1
3071,Diphenhydramine diacétylline,1
3072,Lévonogestrel,1
3073,Vinorelbine,1
3074,Vinorelbine,1
3075,Vinorelbine,1
3076,Vinorelbine,1
3080,Vitamines,1
3080,Hyaluronate de sodium,2
3081,Fluticasone,1
3082,Phloroglucinol,1
3083,Phloroglucinol,1
3084,Phloroglucinol,1
3085,Nebivolol,1
3086,Nefopam,1
3087,Tadalafil,1
3088,Tadalafil,1
3089,Tadalafil,1
3090,Extrait de plantes,1
3091,Ciprofloxacine,1
3092,Ciprofloxacine,1
3093,Amoxicilline,1
3093,Acide clavulanique,2
3094,Amoxicilline,1
3094,Acide clavulanique,2
3095,Amoxicilline,1
3095,Acide clavulanique,2
3096,Amoxicilline,1
3096,Acide clavulanique,2
3097,Amoxicilline,1
3097,Acide clavulanique,2
3098,Amoxicilline,1
3098,Acide clavulanique,2
3099,Amoxicilline,1
3099,Acide clavulanique,2
3100,Amoxicilline,1
3100,Acide clavulanique,2
3101,Fer,1
3101,vitamine B9,2
3103,Phloroglucinol,1
3104,Phloroglucinol,1
3105,Phloroglucinol,1
3106,Complexe vitaminé,1
3106,Acide folique,2
3108,Amoxicilline,1
3109,Amoxicilline,1
3110,Amoxicilline,1
3111,Amoxicilline,1
3112,Amoxicilline,1
3113,Amoxicilline,1
3114,Amoxicilline,1
3115,Amoxicilline,1
3116,Amoxicilline,1
3117,Amoxicilline,1
3118,Amoxicilline,1
3119,Amoxicilline,1
3120,Prednisolone,1
3121,Prednisolone,1
3122,Hyaluronate de sodium,1
3123,Ciclosporine,1
3124,Ciclosporine,1
3125,Ciclosporine,1
3126,Phényléphrine,1
3131,Calcium,1
3131,Vitamine D3,2
3132,Magésium,1
3133,Magnésium marin,1
3133,Vitamine B6,2
3134,"Hyaluronate de sodium (0,18 %), triglycérides et phospholipides, acide lipoïque, hydroxypropylmethylcellulose, citrate de sodium, hydroxyde de sodium, acide citrique, chlorure de sodium et eau pour préparation injectable. Sans agent conservateur. L'émulsion est hypo-osmolaire.",1
3135,Minoxidil,1
3136,Etanercept,1
3137,Etanercept,1
3138,Olanzapine,1
3139,Olanzapine,1
3140,Olanzapine,1
3141,Olanzapine,1
3142,Magnésium,1
3142,vitamine B6,2
3143,Prégabaline,1
3144,Prégabaline,1
3145,Prégabaline,1
3146,Prégabaline,1
3147,Pegfilgrastim,1
3148,Filgrastim,1
3149,Filgrastim,1
3150,Gabapentine,1
3151,Hydroxyde d'aluminium Hydroxyde de magnesium,1
3152,Hydroxyde d'aluminium,1
3152,Hydroxyde de magnesium,2
3153,Hydroxyde d'aluminium,1
3153,Hydroxyde de magnesium,2
3154,Névirapine,1
3155,Vitamine,1
3155,extraits de plantes,2
3157,Répaglinide,1
3158,Répaglinide,1
3159,Répaglinide,1
3160,Répaglinide,1
3161,Répaglinide,1
3162,Magnésium,1
3163,Magnésium,1
3164,Atorvastatine,1
3165,Atorvastatine,1
3166,Atorvastatine,1
3167,Atorvastatine,1
3168,Sorafénib,1
3170,Somatrogon,1
3171,Somatrogon,1
3172,Nicardipine,1
3173,Métronidazole,1
3174,Métronidazole,1
3175,Métronidazole,1
3176,Nifedipine,1
3177,Acide niflumique,1
3178,Acide niflumique,1
3179,Acide niflumique,1
3180,Nifuroxazide,1
3181,Polyoside de Neisseria meningitidis groupe A,1
3181,Polyoside de Neisseria meningitidis groupe C,2
3181,Polyoside de Neisseria meningitidis groupe W135,3
3181,Polyoside de Neisseria meningitidis groupe Y,4
3182,Filgrastim,1
3183,Filgrastim,1
3184,Sertraline,1
3185,Sertraline,1
3186,Sertraline,1
3187,Paracétamol,1
3187,Codéine,2
3188,Ibuprofène,1
3189,Ibuprofène,1
3190,Ibuprofène,1
3191,Drotavérine,1
3192,Drotavérine,1
3193,Drotavérine,1
3194,Fluconazole,1
3195,Fluconazole,1
3196,Fluconazole,1
3197,Fluconazole,1
3198,Simvastatine,1
3199,Simvastatine,1
3200,Simvastatine,1
3201,Simvastatine,1
3202,Zolpidem,1
3203,Zolpidem,1
3204,Paracétamol,1
3205,Charbon actif,1
3205,Fenouil,2
3206,Norfloxacine,1
3207,Rosuvastatine,1
3208,Rosuvastatine,1
3209,Rosuvastatine,1
3210,Rosuvastatine,1
3211,Rosuvastatine,1
3212,Rosuvastatine,1
3213,Tamoxifène,1
3214,Extrait sec de Zingiber officinale,1
3215,Extrait sec de Zingiber officinale,1
3216,Complexe vitaminé + minéraux,1
3217,Fluconazole,1
3218,Fluconazole,1
3219,Fluconazole,1
3220,Piracétam,1
3221,Piracétam,1
3222,Risédronate,1
3223,Risédronate,1
3224,Noradrénaline,1
3225,Extraits de plantes,1
3226,Aténolol,1
3227,Aténolol,1
3228,Aténolol,1
3229,Rifaximine,1
3230,Sulfate de sodium,1
3230,Bicarbonate de sodium,2
3230,Hydrogénophosphate de sodium,3
3231,Amlodipine,1
3232,Amlodipine,1
3233,Amlodipine,1
3234,Amlodipine,1
3235,Métamizole,1
3236,Enoxaparine sodique,1
3237,Enoxaparine sodique,1
3238,Enoxaparine sodique,1
3239,Enoxaparine sodique,1
3240,Enoxaparine sodique,1
3241,Enoxaparine sodique,1
3242,Magnésium marin,1
3242,Vitamine B6,2
3242,Mélisse,3
3243,Lipofer,1
3243,Acide folique,2
